Kyadondo,Kampala,Makindye Division,Kansanga,Mutesasira,1000000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Kibuli,Kibuli,1500000000,2000000000,900000000,1200000000
Kyadondo,Kampala,Makindye Division,Kibuli,Agip,1500000000,2000000000,900000000,1200000000
Kyadondo,Kampala,Makindye Division,Kibuli,Kitooro,1500000000,2000000000,900000000,1200000000
Kyadondo,Kampala,Makindye Division,Kibuli,Lubowa,1500000000,2000000000,900000000,1200000000
Kyadondo,Kampala,Makindye Division,Kibuli,Central,1500000000,2000000000,900000000,1200000000
Kyadondo,Kampala,Makindye Division,Kabalagala,Buyinja,1500000000,2000000000,1000000000,1200000000
Kyadondo,Kampala,Makindye Division,Wabigalo,Project Zone,1500000000,2000000000,1000000000,1200000000
Kyadondo,Kampala,Makindye Division,Kisugu,Kisugu,1500000000,2000000000,1000000000,1200000000
Kyadondo,Kampala,Makindye Division,Nsambya Central,Central,1500000000,2000000000,1000000000,1500000000
Kyadondo,Kampala,Makindye Division,Nsambya Central,Gogonya II,1200000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Nsambya Central,Nsambya West,1200000000,1500000000,900000000,1000000000
Kyadondo,Kampala,Nakawa Division,Butabika,Butabika,1200000000,1500000000,1000000000,1200000000
Kyadondo,Kampala,Nakawa Division,Butabika,Bbiina A,1000000000,1200000000,800000000,1000000000
Kyadondo,Kampala,Nakawa Division,Butabika,Bbiina B,1000000000,1200000000,800000000,1000000000
Kyadondo,Kampala,Nakawa Division,Mbuya I,Mbuya Hill,2000000000,2500000000,1500000000,1800000000
Kyadondo,Kampala,Nakawa Division,Luzira,Agatii,1200000000,1500000000,800000000,1000000000
Kyadondo,Kampala,Nakawa Division,Luzira,Central,1500000000,1800000000,1000000000,1200000000
Kyadondo,Kampala,Nakawa Division,Luzira,Kamwanyi,1200000000,1500000000,800000000,1000000000
Kyadondo,Kampala,Nakawa Division,Luzira,Kasasiro,1700000000,2500000000,1200000000,1500000000
Kyadondo,Kampala,Nakawa Division,Luzira,Kasumba,1000000000,1500000000,700000000,800000000
Kyadondo,Kampala,Nakawa Division,Luzira,Kisenyi I,1000000000,1500000000,700000000,800000000
Kyadondo,Kampala,Nakawa Division,Luzira,Kisenyi II,1000000000,1500000000,700000000,800000000
